Цикл №491: Общая прибыль: 100170.94, Общие затраты: 24840.00, Разница: 75330.94, Среднее на складе: 5.30
Цикл №492: Общая прибыль: 100458.34, Общие затраты: 25350.00, Разница: 75108.34, Среднее на складе: -1.70
Цикл №493: Общая прибыль: 100236.29, Общие затраты: 25620.00, Разница: 74616.29, Среднее на складе: -0.10
Цикл №494: Общая прибыль: 99832.14, Общие затраты: 25900.00, Разница: 73932.14, Среднее на складе: 2.70
Цикл №495: Общая прибыль: 99826.26, Общие затраты: 24830.00, Разница: 74996.26, Среднее на складе: 4.10
Цикл №496: Общая прибыль: 100436.80, Общие затраты: 24830.00, Разница: 75606.80, Среднее на складе: 4.10
Цикл №497: Общая прибыль: 99685.08, Общие затраты: 24740.00, Разница: 74945.08, Среднее на складе: 3.20
Цикл №498: Общая прибыль: 99790.32, Общие затраты: 22760.00, Разница: 77030.32, Среднее на складе: 5.40
Цикл №499: Общая прибыль: 100185.41, Общие затраты: 25910.00, Разница: 74275.41, Среднее на складе: -0.50
Цикл №500: Общая прибыль: 100442.78, Общие затраты: 24920.00, Разница: 75522.78, Среднее на складе: 2.80
Цикл №501: Общая прибыль: 100400.80, Общие затраты: 25310.00, Разница: 75090.80, Среднее на складе: 5.60
Цикл №502: Общая прибыль: 99580.29, Общие затраты: 24600.00, Разница: 74980.29, Среднее на складе: 5.10
Цикл №503: Общая прибыль: 99880.85, Общие затраты: 23540.00, Разница: 76340.85, Среднее на складе: 6.60
Цикл №504: Общая прибыль: 99984.62, Общие затраты: 26370.00, Разница: 73614.62, Среднее на складе: -0.30
Цикл №505: Общая прибыль: 99598.17, Общие затраты: 22890.00, Разница: 76708.17, Среднее на складе: 8.90
Цикл №506: Общая прибыль: 100617.36, Общие затраты: 23600.00, Разница: 77017.36, Среднее на складе: 6.10
Цикл №507: Общая прибыль: 100338.92, Общие затраты: 22150.00, Разница: 78188.92, Среднее на складе: 12.50
Цикл №508: Общая прибыль: 99506.84, Общие затраты: 23610.00, Разница: 75896.84, Среднее на складе: 5.10
Цикл №509: Общая прибыль: 100206.41, Общие затраты: 25970.00, Разница: 74236.41, Среднее на складе: -1.00
Цикл №510: Общая прибыль: 99755.29, Общие затраты: 24360.00, Разница: 75395.29, Среднее на складе: 6.00
Цикл №511: Общая прибыль: 99461.12, Общие затраты: 22080.00, Разница: 77381.12, Среднее на складе: 10.70
Цикл №512: Общая прибыль: 100392.43, Общие затраты: 23870.00, Разница: 76522.43, Среднее на складе: 6.60
Цикл №513: Общая прибыль: 100259.10, Общие затраты: 24940.00, Разница: 75319.10, Среднее на складе: 0.80
Цикл №514: Общая прибыль: 100415.07, Общие затраты: 23640.00, Разница: 76775.07, Среднее на складе: 6.50
Цикл №515: Общая прибыль: 99666.83, Общие затраты: 24030.00, Разница: 75636.83, Среднее на складе: 4.90
Цикл №516: Общая прибыль: 99942.97, Общие затраты: 23090.00, Разница: 76852.97, Среднее на складе: 2.10
Цикл №517: Общая прибыль: 99760.44, Общие затраты: 23970.00, Разница: 75790.44, Среднее на складе: 5.40
Цикл №518: Общая прибыль: 100546.71, Общие затраты: 23170.00, Разница: 77376.71, Среднее на складе: 5.10
Цикл №519: Общая прибыль: 99766.59, Общие затраты: 24660.00, Разница: 75106.59, Среднее на складе: 1.30
Цикл №520: Общая прибыль: 99701.37, Общие затраты: 23680.00, Разница: 76021.37, Среднее на складе: 5.80
Цикл №521: Общая прибыль: 100213.71, Общие затраты: 26130.00, Разница: 74083.71, Среднее на складе: -0.50
Цикл №522: Общая прибыль: 100108.99, Общие затраты: 23700.00, Разница: 76408.99, Среднее на складе: 7.10
Цикл №523: Общая прибыль: 99815.40, Общие затраты: 23050.00, Разница: 76765.40, Среднее на складе: 8.30
Цикл №524: Общая прибыль: 99686.52, Общие затраты: 23090.00, Разница: 76596.52, Среднее на складе: 9.80
Цикл №525: Общая прибыль: 100161.41, Общие затраты: 24050.00, Разница: 76111.41, Среднее на складе: 5.10
Цикл №526: Общая прибыль: 99961.50, Общие затраты: 22820.00, Разница: 77141.50, Среднее на складе: 6.00
Цикл №527: Общая прибыль: 99447.45, Общие затраты: 23230.00, Разница: 76217.45, Среднее на складе: 5.70
Цикл №528: Общая прибыль: 100026.99, Общие затраты: 26710.00, Разница: 73316.99, Среднее на складе: -0.20
Цикл №529: Общая прибыль: 100198.70, Общие затраты: 23600.00, Разница: 76598.70, Среднее на складе: 2.80
Цикл №530: Общая прибыль: 100181.22, Общие затраты: 24100.00, Разница: 76081.22, Среднее на складе: 4.50
Цикл №531: Общая прибыль: 99200.50, Общие затраты: 22670.00, Разница: 76530.50, Среднее на складе: 8.90
Цикл №532: Общая прибыль: 99906.81, Общие затраты: 24710.00, Разница: 75196.81, Среднее на складе: 4.00
Цикл №533: Общая прибыль: 100110.79, Общие затраты: 24120.00, Разница: 75990.79, Среднее на складе: 2.50
Цикл №534: Общая прибыль: 99296.73, Общие затраты: 24520.00, Разница: 74776.73, Среднее на складе: 4.30
Цикл №535: Общая прибыль: 99630.15, Общие затраты: 23900.00, Разница: 75730.15, Среднее на складе: 5.80
Цикл №536: Общая прибыль: 100047.97, Общие затраты: 21010.00, Разница: 79037.97, Среднее на складе: 13.20
Цикл №537: Общая прибыль: 100522.55, Общие затраты: 26670.00, Разница: 73852.55, Среднее на складе: -2.80
Цикл №538: Общая прибыль: 99894.77, Общие затраты: 24180.00, Разница: 75714.77, Среднее на складе: 4.20
Цикл №539: Общая прибыль: 99893.87, Общие затраты: 22670.00, Разница: 77223.87, Среднее на складе: 6.70
Цикл №540: Общая прибыль: 99443.25, Общие затраты: 22960.00, Разница: 76483.25, Среднее на складе: 10.70
Цикл №541: Общая прибыль: 100057.25, Общие затраты: 25980.00, Разница: 74077.25, Среднее на складе: -0.90
Цикл №542: Общая прибыль: 101187.62, Общие затраты: 26140.00, Разница: 75047.62, Среднее на складе: -0.40
Цикл №543: Общая прибыль: 100787.41, Общие затраты: 22950.00, Разница: 77837.41, Среднее на складе: 5.10
Цикл №544: Общая прибыль: 99673.28, Общие затраты: 23910.00, Разница: 75763.28, Среднее на складе: 7.00
Цикл №545: Общая прибыль: 99740.42, Общие затраты: 22300.00, Разница: 77440.42, Среднее на складе: 10.70
Цикл №546: Общая прибыль: 99003.28, Общие затраты: 23610.00, Разница: 75393.28, Среднее на складе: 8.40
Цикл №547: Общая прибыль: 99845.15, Общие затраты: 24370.00, Разница: 75475.15, Среднее на складе: 6.10
Цикл №548: Общая прибыль: 99074.33, Общие затраты: 24990.00, Разница: 74084.33, Среднее на складе: 2.40
Цикл №549: Общая прибыль: 99428.08, Общие затраты: 23690.00, Разница: 75738.08, Среднее на складе: 4.80
Цикл №550: Общая прибыль: 99783.50, Общие затраты: 21950.00, Разница: 77833.50, Среднее на складе: 8.30
Цикл №551: Общая прибыль: 99480.09, Общие затраты: 22760.00, Разница: 76720.09, Среднее на складе: 8.70
Цикл №552: Общая прибыль: 100257.30, Общие затраты: 23510.00, Разница: 76747.30, Среднее на складе: 6.30
Цикл №553: Общая прибыль: 100396.90, Общие затраты: 24460.00, Разница: 75936.90, Среднее на складе: 3.70
Цикл №554: Общая прибыль: 100553.34, Общие затраты: 25540.00, Разница: 75013.34, Среднее на складе: 1.30
Цикл №555: Общая прибыль: 99429.52, Общие затраты: 22400.00, Разница: 77029.52, Среднее на складе: 8.40
Цикл №556: Общая прибыль: 99842.13, Общие затраты: 23080.00, Разница: 76762.13, Среднее на складе: 5.30
Цикл №557: Общая прибыль: 100094.93, Общие затраты: 22950.00, Разница: 77144.93, Среднее на складе: 7.30
Цикл №558: Общая прибыль: 100510.64, Общие затраты: 25490.00, Разница: 75020.64, Среднее на складе: 0.80
Цикл №559: Общая прибыль: 100010.53, Общие затраты: 24670.00, Разница: 75340.53, Среднее на складе: 3.60
Цикл №560: Общая прибыль: 99450.06, Общие затраты: 23730.00, Разница: 75720.06, Среднее на складе: 7.40
Цикл №561: Общая прибыль: 100077.93, Общие затраты: 23820.00, Разница: 76257.93, Среднее на складе: 6.10
Цикл №562: Общая прибыль: 100064.87, Общие затраты: 24520.00, Разница: 75544.87, Среднее на складе: 1.00
Цикл №563: Общая прибыль: 100280.70, Общие затраты: 23920.00, Разница: 76360.70, Среднее на складе: 6.00
Цикл №564: Общая прибыль: 100896.90, Общие затраты: 25430.00, Разница: 75466.90, Среднее на складе: 0.20
Цикл №565: Общая прибыль: 99815.91, Общие затраты: 25890.00, Разница: 73925.91, Среднее на складе: 2.60
Цикл №566: Общая прибыль: 99579.21, Общие затраты: 22840.00, Разница: 76739.21, Среднее на складе: 7.30
Цикл №567: Общая прибыль: 100186.45, Общие затраты: 23350.00, Разница: 76836.45, Среднее на складе: 2.50
Цикл №568: Общая прибыль: 100344.59, Общие затраты: 23510.00, Разница: 76834.59, Среднее на складе: 4.10
Цикл №569: Общая прибыль: 100088.82, Общие затраты: 23850.00, Разница: 76238.82, Среднее на складе: 2.00
Цикл №570: Общая прибыль: 100255.09, Общие затраты: 25890.00, Разница: 74365.09, Среднее на складе: 1.50
Цикл №571: Общая прибыль: 100234.88, Общие затраты: 24830.00, Разница: 75404.88, Среднее на складе: 1.90
Цикл №572: Общая прибыль: 100225.48, Общие затраты: 23920.00, Разница: 76305.48, Среднее на складе: 6.00
Цикл №573: Общая прибыль: 100292.79, Общие затраты: 24220.00, Разница: 76072.79, Среднее на складе: 4.60
Цикл №574: Общая прибыль: 100169.74, Общие затраты: 22150.00, Разница: 78019.74, Среднее на складе: 9.20
Цикл №575: Общая прибыль: 100003.17, Общие затраты: 23710.00, Разница: 76293.17, Среднее на складе: 7.20
Цикл №576: Общая прибыль: 99970.50, Общие затраты: 23760.00, Разница: 76210.50, Среднее на складе: 4.40
Цикл №577: Общая прибыль: 100263.40, Общие затраты: 24730.00, Разница: 75533.40, Среднее на складе: -0.20
Цикл №578: Общая прибыль: 100374.35, Общие затраты: 24050.00, Разница: 76324.35, Среднее на складе: 4.00
Цикл №579: Общая прибыль: 99925.25, Общие затраты: 22840.00, Разница: 77085.25, Среднее на складе: 8.40
Цикл №580: Общая прибыль: 99509.40, Общие затраты: 25260.00, Разница: 74249.40, Среднее на складе: 1.80
Цикл №581: Общая прибыль: 99646.05, Общие затраты: 24820.00, Разница: 74826.05, Среднее на складе: 4.00
Цикл №582: Общая прибыль: 99498.65, Общие затраты: 23740.00, Разница: 75758.65, Среднее на складе: 4.20
Цикл №583: Общая прибыль: 100667.34, Общие затраты: 23510.00, Разница: 77157.34, Среднее на складе: 5.20
Цикл №584: Общая прибыль: 99952.39, Общие затраты: 23250.00, Разница: 76702.39, Среднее на складе: 10.30
Цикл №585: Общая прибыль: 99687.51, Общие затраты: 23890.00, Разница: 75797.51, Среднее на складе: 7.90
Цикл №586: Общая прибыль: 99586.10, Общие затраты: 23050.00, Разница: 76536.10, Среднее на складе: 9.40
Цикл №587: Общая прибыль: 99534.96, Общие затраты: 22450.00, Разница: 77084.96, Среднее на складе: 8.90
Цикл №588: Общая прибыль: 100299.96, Общие затраты: 23390.00, Разница: 76909.96, Среднее на складе: 8.40
Цикл №589: Общая прибыль: 99945.26, Общие затраты: 23410.00, Разница: 76535.26, Среднее на складе: 6.40
Цикл №590: Общая прибыль: 99726.50, Общие затраты: 22270.00, Разница: 77456.50, Среднее на складе: 8.20
Цикл №591: Общая прибыль: 100126.60, Общие затраты: 24210.00, Разница: 75916.60, Среднее на складе: 4.50
Цикл №592: Общая прибыль: 99294.65, Общие затраты: 22920.00, Разница: 76374.65, Среднее на складе: 10.30
Цикл №593: Общая прибыль: 100148.52, Общие затраты: 25750.00, Разница: 74398.52, Среднее на складе: 3.40
Цикл №594: Общая прибыль: 100046.74, Общие затраты: 24440.00, Разница: 75606.74, Среднее на складе: 5.70
Цикл №595: Общая прибыль: 99913.43, Общие затраты: 24170.00, Разница: 75743.43, Среднее на складе: 4.10
Цикл №596: Общая прибыль: 100565.44, Общие затраты: 23820.00, Разница: 76745.44, Среднее на складе: 2.80
Цикл №597: Общая прибыль: 99758.23, Общие затраты: 23720.00, Разница: 76038.23, Среднее на складе: 2.90
Цикл №598: Общая прибыль: 100085.85, Общие затраты: 24330.00, Разница: 75755.85, Среднее на складе: 2.40
Цикл №599: Общая прибыль: 100174.19, Общие затраты: 23920.00, Разница: 76254.19, Среднее на складе: 4.90
Цикл №600: Общая прибыль: 99798.26, Общие затраты: 24360.00, Разница: 75438.26, Среднее на складе: 3.80
Цикл №601: Общая прибыль: 99640.77, Общие затраты: 24380.00, Разница: 75260.77, Среднее на складе: 0.70
Цикл №602: Общая прибыль: 99589.70, Общие затраты: 23680.00, Разница: 75909.70, Среднее на складе: 4.70
Цикл №603: Общая прибыль: 100260.85, Общие затраты: 24230.00, Разница: 76030.85, Среднее на складе: 3.60
Цикл №604: Общая прибыль: 100296.03, Общие затраты: 24080.00, Разница: 76216.03, Среднее на складе: 2.10
Цикл №605: Общая прибыль: 99655.40, Общие затраты: 24960.00, Разница: 74695.40, Среднее на складе: 4.30
Цикл №606: Общая прибыль: 100986.42, Общие затраты: 24470.00, Разница: 76516.42, Среднее на складе: 0.50
Цикл №607: Общая прибыль: 99282.36, Общие затраты: 24750.00, Разница: 74532.36, Среднее на складе: 6.60
Цикл №608: Общая прибыль: 99587.65, Общие затраты: 24770.00, Разница: 74817.65, Среднее на складе: 4.60
Цикл №609: Общая прибыль: 99476.19, Общие затраты: 23780.00, Разница: 75696.19, Среднее на складе: 5.70
Цикл №610: Общая прибыль: 99609.29, Общие затраты: 25150.00, Разница: 74459.29, Среднее на складе: 2.90
Цикл №611: Общая прибыль: 99597.79, Общие затраты: 22750.00, Разница: 76847.79, Среднее на складе: 7.50
Цикл №612: Общая прибыль: 99911.01, Общие затраты: 23730.00, Разница: 76181.01, Среднее на складе: 6.30
Цикл №613: Общая прибыль: 99417.35, Общие затраты: 24510.00, Разница: 74907.35, Среднее на складе: 5.30
Цикл №614: Общая прибыль: 100026.22, Общие затраты: 23090.00, Разница: 76936.22, Среднее на складе: 8.70
Цикл №615: Общая прибыль: 99794.34, Общие затраты: 23100.00, Разница: 76694.34, Среднее на складе: 5.50
Цикл №616: Общая прибыль: 100527.93, Общие затраты: 23470.00, Разница: 77057.93, Среднее на складе: 5.90
Цикл №617: Общая прибыль: 100155.33, Общие затраты: 24950.00, Разница: 75205.33, Среднее на складе: 2.00
Цикл №618: Общая прибыль: 100185.55, Общие затраты: 22920.00, Разница: 77265.55, Среднее на складе: 7.00
Цикл №619: Общая прибыль: 100011.79, Общие затраты: 24420.00, Разница: 75591.79, Среднее на складе: 4.40
Цикл №620: Общая прибыль: 99292.40, Общие затраты: 23000.00, Разница: 76292.40, Среднее на складе: 10.00
Цикл №621: Общая прибыль: 99911.20, Общие затраты: 21630.00, Разница: 78281.20, Среднее на складе: 9.50
Цикл №622: Общая прибыль: 100008.24, Общие затраты: 25280.00, Разница: 74728.24, Среднее на складе: 2.00
Цикл №623: Общая прибыль: 100605.21, Общие затраты: 25560.00, Разница: 75045.21, Среднее на складе: 0.40
Цикл №624: Общая прибыль: 99681.81, Общие затраты: 25010.00, Разница: 74671.81, Среднее на складе: 3.70
Цикл №625: Общая прибыль: 99372.49, Общие затраты: 24920.00, Разница: 74452.49, Среднее на складе: 6.10
Цикл №626: Общая прибыль: 99995.41, Общие затраты: 25370.00, Разница: 74625.41, Среднее на складе: 1.80
Цикл №627: Общая прибыль: 99877.55, Общие затраты: 23780.00, Разница: 76097.55, Среднее на складе: 4.60
Цикл №628: Общая прибыль: 100275.38, Общие затраты: 23700.00, Разница: 76575.38, Среднее на складе: 4.90
Цикл №629: Общая прибыль: 99939.25, Общие затраты: 22880.00, Разница: 77059.25, Среднее на складе: 7.70
Цикл №630: Общая прибыль: 99732.22, Общие затраты: 25870.00, Разница: 73862.22, Среднее на складе: 1.30
Цикл №631: Общая прибыль: 100143.59, Общие затраты: 23490.00, Разница: 76653.59, Среднее на складе: 3.90
Цикл №632: Общая прибыль: 100942.17, Общие затраты: 25690.00, Разница: 75252.17, Среднее на складе: -1.60
Цикл №633: Общая прибыль: 100292.41, Общие затраты: 24220.00, Разница: 76072.41, Среднее на складе: 2.40
Цикл №634: Общая прибыль: 100039.74, Общие затраты: 22420.00, Разница: 77619.74, Среднее на складе: 9.70
Цикл №635: Общая прибыль: 99664.40, Общие затраты: 25950.00, Разница: 73714.40, Среднее на складе: -1.20
Цикл №636: Общая прибыль: 101021.44, Общие затраты: 25170.00, Разница: 75851.44, Среднее на складе: -1.30
Цикл №637: Общая прибыль: 99853.35, Общие затраты: 23590.00, Разница: 76263.35, Среднее на складе: 7.10
Цикл №638: Общая прибыль: 100359.98, Общие затраты: 25540.00, Разница: 74819.98, Среднее на складе: 1.30
Цикл №639: Общая прибыль: 99999.84, Общие затраты: 25100.00, Разница: 74899.84, Среднее на складе: 4.60
Цикл №640: Общая прибыль: 99656.76, Общие затраты: 23180.00, Разница: 76476.76, Среднее на складе: 6.30
Цикл №641: Общая прибыль: 100016.05, Общие затраты: 24290.00, Разница: 75726.05, Среднее на складе: 5.30
Цикл №642: Общая прибыль: 99945.21, Общие затраты: 24790.00, Разница: 75155.21, Среднее на складе: 1.50
Цикл №643: Общая прибыль: 99406.01, Общие затраты: 23650.00, Разница: 75756.01, Среднее на складе: 6.60
Цикл №644: Общая прибыль: 100157.40, Общие затраты: 24160.00, Разница: 75997.40, Среднее на складе: 2.90
Цикл №645: Общая прибыль: 100167.70, Общие затраты: 26640.00, Разница: 73527.70, Среднее на складе: -3.10
Цикл №646: Общая прибыль: 100121.62, Общие затраты: 24720.00, Разница: 75401.62, Среднее на складе: 4.10
Цикл №647: Общая прибыль: 100132.35, Общие затраты: 22990.00, Разница: 77142.35, Среднее на складе: 7.70
Цикл №648: Общая прибыль: 100538.55, Общие затраты: 25800.00, Разница: 74738.55, Среднее на складе: 0.60
Цикл №649: Общая прибыль: 100205.67, Общие затраты: 24950.00, Разница: 75255.67, Среднее на складе: 5.30
Цикл №650: Общая прибыль: 99923.40, Общие затраты: 22210.00, Разница: 77713.40, Среднее на складе: 6.50
Цикл №651: Общая прибыль: 99572.70, Общие затраты: 22320.00, Разница: 77252.70, Среднее на складе: 9.80
Цикл №652: Общая прибыль: 99810.19, Общие затраты: 23820.00, Разница: 75990.19, Среднее на складе: 5.00
Цикл №653: Общая прибыль: 99804.58, Общие затраты: 24620.00, Разница: 75184.58, Среднее на складе: 2.00
Цикл №654: Общая прибыль: 100527.35, Общие затраты: 24830.00, Разница: 75697.35, Среднее на складе: 1.90
Цикл №655: Общая прибыль: 99528.70, Общие затраты: 24390.00, Разница: 75138.70, Среднее на складе: 5.20
Цикл №656: Общая прибыль: 100375.50, Общие затраты: 26210.00, Разница: 74165.50, Среднее на складе: 0.30
Цикл №657: Общая прибыль: 100180.50, Общие затраты: 25250.00, Разница: 74930.50, Среднее на складе: 2.80
Цикл №658: Общая прибыль: 100166.71, Общие затраты: 24720.00, Разница: 75446.71, Среднее на складе: 5.20
Цикл №659: Общая прибыль: 99472.99, Общие затраты: 23310.00, Разница: 76162.99, Среднее на складе: 6.50
Цикл №660: Общая прибыль: 100025.34, Общие затраты: 23900.00, Разница: 76125.34, Среднее на складе: 4.70
Цикл №661: Общая прибыль: 101043.21, Общие затраты: 26600.00, Разница: 74443.21, Среднее на складе: -3.50
Цикл №662: Общая прибыль: 100204.99, Общие затраты: 24910.00, Разница: 75294.99, Среднее на складе: 2.70
Цикл №663: Общая прибыль: 99783.66, Общие затраты: 23200.00, Разница: 76583.66, Среднее на складе: 5.40
Цикл №664: Общая прибыль: 99839.99, Общие затраты: 24400.00, Разница: 75439.99, Среднее на складе: 4.20
Цикл №665: Общая прибыль: 99382.01, Общие затраты: 23900.00, Разница: 75482.01, Среднее на складе: 6.90
Цикл №666: Общая прибыль: 100721.99, Общие затраты: 26160.00, Разница: 74561.99, Среднее на складе: -3.50
Цикл №667: Общая прибыль: 100610.21, Общие затраты: 24210.00, Разница: 76400.21, Среднее на складе: 3.40
Цикл №668: Общая прибыль: 100345.91, Общие затраты: 25630.00, Разница: 74715.91, Среднее на складе: 0.00
Цикл №669: Общая прибыль: 99464.08, Общие затраты: 22390.00, Разница: 77074.08, Среднее на складе: 9.40
Цикл №670: Общая прибыль: 100090.33, Общие затраты: 24940.00, Разница: 75150.33, Среднее на складе: 1.90
Цикл №671: Общая прибыль: 100037.78, Общие затраты: 26020.00, Разница: 74017.78, Среднее на складе: 2.80
Цикл №672: Общая прибыль: 99681.40, Общие затраты: 23410.00, Разница: 76271.40, Среднее на складе: 6.40
Цикл №673: Общая прибыль: 99803.57, Общие затраты: 24180.00, Разница: 75623.57, Среднее на складе: 7.50
Цикл №674: Общая прибыль: 100083.35, Общие затраты: 23860.00, Разница: 76223.35, Среднее на складе: 3.20
Цикл №675: Общая прибыль: 100464.91, Общие затраты: 23270.00, Разница: 77194.91, Среднее на складе: 5.00
Цикл №676: Общая прибыль: 99796.35, Общие затраты: 22010.00, Разница: 77786.35, Среднее на складе: 7.80
Цикл №677: Общая прибыль: 100235.15, Общие затраты: 25120.00, Разница: 75115.15, Среднее на складе: 2.60
Цикл №678: Общая прибыль: 99729.05, Общие затраты: 24390.00, Разница: 75339.05, Среднее на складе: 1.90
Цикл №679: Общая прибыль: 100124.88, Общие затраты: 24850.00, Разница: 75274.88, Среднее на складе: 4.30
Цикл №680: Общая прибыль: 99651.98, Общие затраты: 23640.00, Разница: 76011.98, Среднее на складе: 5.40
Цикл №681: Общая прибыль: 99963.45, Общие затраты: 24340.00, Разница: 75623.45, Среднее на складе: 1.40
Цикл №682: Общая прибыль: 99971.07, Общие затраты: 22720.00, Разница: 77251.07, Среднее на складе: 9.40
Цикл №683: Общая прибыль: 100027.55, Общие затраты: 23330.00, Разница: 76697.55, Среднее на складе: 7.80
Цикл №684: Общая прибыль: 99314.03, Общие затраты: 23520.00, Разница: 75794.03, Среднее на складе: 7.50
Цикл №685: Общая прибыль: 99793.39, Общие затраты: 25910.00, Разница: 73883.39, Среднее на складе: -0.50
Цикл №686: Общая прибыль: 99342.28, Общие затраты: 22780.00, Разница: 76562.28, Среднее на складе: 7.80
Цикл №687: Общая прибыль: 99939.25, Общие затраты: 24340.00, Разница: 75599.25, Среднее на складе: 6.90
Цикл №688: Общая прибыль: 99952.80, Общие затраты: 24990.00, Разница: 74962.80, Среднее на складе: 0.20
Цикл №689: Общая прибыль: 99541.31, Общие затраты: 23200.00, Разница: 76341.31, Среднее на складе: 4.30
Цикл №690: Общая прибыль: 99519.00, Общие затраты: 25180.00, Разница: 74339.00, Среднее на складе: 2.10
Цикл №691: Общая прибыль: 100297.33, Общие затраты: 23850.00, Разница: 76447.33, Среднее на складе: 3.10
Цикл №692: Общая прибыль: 99189.82, Общие затраты: 26080.00, Разница: 73109.82, Среднее на складе: 1.20
Цикл №693: Общая прибыль: 99382.99, Общие затраты: 24920.00, Разница: 74462.99, Среднее на складе: 2.80
Цикл №694: Общая прибыль: 99836.66, Общие затраты: 24530.00, Разница: 75306.66, Среднее на складе: 3.30
Цикл №695: Общая прибыль: 99403.41, Общие затраты: 24410.00, Разница: 74993.41, Среднее на складе: 4.30
Цикл №696: Общая прибыль: 100286.65, Общие затраты: 24260.00, Разница: 76026.65, Среднее на складе: 3.90
Цикл №697: Общая прибыль: 99794.37, Общие затраты: 25100.00, Разница: 74694.37, Среднее на складе: 3.50
Цикл №698: Общая прибыль: 100007.73, Общие затраты: 20850.00, Разница: 79157.73, Среднее на складе: 12.70
Цикл №699: Общая прибыль: 99790.02, Общие затраты: 25050.00, Разница: 74740.02, Среднее на складе: -1.40
Цикл №700: Общая прибыль: 100430.26, Общие затраты: 21550.00, Разница: 78880.26, Среднее на складе: 9.80
Цикл №701: Общая прибыль: 99819.95, Общие затраты: 23500.00, Разница: 76319.95, Среднее на складе: 7.30
Цикл №702: Общая прибыль: 100483.11, Общие затраты: 25210.00, Разница: 75273.11, Среднее на складе: -2.00
Цикл №703: Общая прибыль: 100436.24, Общие затраты: 26610.00, Разница: 73826.24, Среднее на складе: -4.50
Цикл №704: Общая прибыль: 99642.37, Общие затраты: 23700.00, Разница: 75942.37, Среднее на складе: 6.00
Цикл №705: Общая прибыль: 99635.34, Общие затраты: 24620.00, Разница: 75015.34, Среднее на складе: 4.20
Цикл №706: Общая прибыль: 100017.83, Общие затраты: 24180.00, Разница: 75837.83, Среднее на складе: 5.30
Цикл №707: Общая прибыль: 100407.71, Общие затраты: 24220.00, Разница: 76187.71, Среднее на складе: 2.40
Цикл №708: Общая прибыль: 100222.69, Общие затраты: 23440.00, Разница: 76782.69, Среднее на складе: 1.20
Цикл №709: Общая прибыль: 99299.58, Общие затраты: 23770.00, Разница: 75529.58, Среднее на складе: 7.80
Цикл №710: Общая прибыль: 100055.80, Общие затраты: 25350.00, Разница: 74705.80, Среднее на складе: -1.70
Цикл №711: Общая прибыль: 99250.15, Общие затраты: 24010.00, Разница: 75240.15, Среднее на складе: 3.60
Цикл №712: Общая прибыль: 99255.59, Общие затраты: 25080.00, Разница: 74175.59, Среднее на складе: 2.20
Цикл №713: Общая прибыль: 99950.25, Общие затраты: 23980.00, Разница: 75970.25, Среднее на складе: 4.40
Цикл №714: Общая прибыль: 99506.41, Общие затраты: 23240.00, Разница: 76266.41, Среднее на складе: 9.10
Цикл №715: Общая прибыль: 99471.11, Общие затраты: 23460.00, Разница: 76011.11, Среднее на складе: 5.80
Цикл №716: Общая прибыль: 100408.13, Общие затраты: 23070.00, Разница: 77338.13, Среднее на складе: 4.10
Цикл №717: Общая прибыль: 99709.10, Общие затраты: 24460.00, Разница: 75249.10, Среднее на складе: 5.90
Цикл №718: Общая прибыль: 100893.88, Общие затраты: 24550.00, Разница: 76343.88, Среднее на складе: -0.90
Цикл №719: Общая прибыль: 99752.85, Общие затраты: 23740.00, Разница: 76012.85, Среднее на складе: 7.50
Цикл №720: Общая прибыль: 100154.34, Общие затраты: 25290.00, Разница: 74864.34, Среднее на складе: 3.20
Цикл №721: Общая прибыль: 100170.20, Общие затраты: 25370.00, Разница: 74800.20, Среднее на складе: 4.00
Цикл №722: Общая прибыль: 100692.29, Общие затраты: 24270.00, Разница: 76422.29, Среднее на складе: -0.40
Цикл №723: Общая прибыль: 100074.24, Общие затраты: 23810.00, Разница: 76264.24, Среднее на складе: 1.60
Цикл №724: Общая прибыль: 100021.24, Общие затраты: 21820.00, Разница: 78201.24, Среднее на складе: 9.20
Цикл №725: Общая прибыль: 100315.75, Общие затраты: 23380.00, Разница: 76935.75, Среднее на складе: 5.00
Цикл №726: Общая прибыль: 100063.78, Общие затраты: 23680.00, Разница: 76383.78, Среднее на складе: 8.00
Цикл №727: Общая прибыль: 100622.23, Общие затраты: 23510.00, Разница: 77112.23, Среднее на складе: 5.20
Цикл №728: Общая прибыль: 100039.55, Общие затраты: 22830.00, Разница: 77209.55, Среднее на складе: 8.30
Цикл №729: Общая прибыль: 100391.71, Общие затраты: 22980.00, Разница: 77411.71, Среднее на складе: 6.50
Цикл №730: Общая прибыль: 100072.04, Общие затраты: 21580.00, Разница: 78492.04, Среднее на складе: 7.90
Цикл №731: Общая прибыль: 99895.37, Общие затраты: 25570.00, Разница: 74325.37, Среднее на складе: 3.80
Цикл №732: Общая прибыль: 99200.15, Общие затраты: 22630.00, Разница: 76570.15, Среднее на складе: 6.30
Цикл №733: Общая прибыль: 100416.08, Общие затраты: 23240.00, Разница: 77176.08, Среднее на складе: 5.80
Цикл №734: Общая прибыль: 100273.37, Общие затраты: 25010.00, Разница: 75263.37, Среднее на складе: 1.50
Цикл №735: Общая прибыль: 99853.05, Общие затраты: 24730.00, Разница: 75123.05, Среднее на складе: 3.10
